"persons" "ward" "question" "mailgrp" "phonegrp" "persngrp" "appeal" "contact" "mailings" "age" "majorpty" "vote96.0" "vote96.1" "mailcall" "voted98" "phnscrpt" "dis.mc" "dis.phn" "phn.c" "phntrt1" "phntrt2" "phn.c1" "phn.c2"
"1242" 2 10 1 0 1 0 2 0 0 81 1 0 1 0 1 2 99 1 1 1 1 1 1
"1243" 2 4 0 0 1 0 2 0 0 30 1 0 1 0 0 2 99 0 0 1 1 0 0
"1244" 2 20 1 0 1 0 3 0 0 34 0 1 0 0 0 6 99 99 0 1 1 0 0
"1245" 2 27 0 0 1 0 3 0 0 55 0 0 0 0 1 6 99 99 0 1 1 0 0
"1246" 2 8 1 0 1 1 1 0 0 34 1 0 1 0 1 1 99 99 0 0 0 0 0
"1247" 2 21 1 0 1 0 1 0 0 60 1 0 1 0 1 1 99 99 0 0 0 0 0
"1248" 2 21 1 0 1 0 2 0 0 77 1 0 1 0 1 2 99 99 0 1 1 0 0
"1249" 2 25 1 0 1 1 3 1 0 31 1 0 1 0 1 6 99 1 1 1 1 1 1
"1250" 2 14 1 0 1 0 1 0 0 76 0 0 1 0 0 1 99 1 1 0 0 0 0
"1251" 2 9 1 0 1 0 1 0 0 53 1 1 0 0 0 1 99 1 1 0 0 0 0
"1252" 2 11 0 0 1 1 3 0 0 49 1 0 1 0 1 6 99 99 0 1 1 0 0
"1253" 2 2 0 0 1 0 2 0 0 59 1 0 0 0 0 2 99 99 0 1 1 0 0
"1254" 2 25 1 0 1 0 1 0 0 38 1 0 1 0 1 1 99 1 1 0 0 0 0
"1255" 2 22 1 0 1 0 2 0 0 29 1 0 0 0 1 2 99 99 0 1 1 0 0
"1256" 2 23 1 1 1 0 2 0 3 40 0 1 0 0 0 2 99 99 0 1 1 0 0
"1257" 2 15 1 0 1 0 1 0 0 61 1 1 0 0 0 1 99 1 1 0 0 0 0
"1258" 2 10 0 0 1 0 2 0 0 49 1 0 1 0 1 2 99 99 0 1 1 0 0
"1259" 2 9 1 1 1 0 2 0 3 37 1 0 1 0 1 2 99 99 0 1 1 0 0
"1260" 2 28 1 0 1 0 2 0 0 38 1 0 1 0 1 2 99 99 0 1 1 0 0
"1261" 2 10 1 1 1 0 1 0 1 26 0 1 0 0 1 1 99 1 1 0 0 0 0
"1262" 2 8 1 1 1 0 1 0 3 34 1 1 0 0 0 1 99 1 1 0 0 0 0
"1263" 2 13 1 1 1 0 1 0 3 44 1 0 1 0 0 1 99 99 0 0 0 0 0
"1264" 2 2 1 1 1 0 2 0 2 24 1 0 1 0 1 2 99 99 0 1 1 0 0
"1265" 2 9 1 0 1 0 3 0 0 29 0 0 1 0 1 6 99 99 0 1 1 0 0
"1266" 2 27 1 0 1 0 1 0 0 64 1 1 0 0 1 1 99 1 1 0 0 0 0
"1267" 2 22 1 0 1 0 1 0 0 59 0 0 1 0 0 1 99 1 1 0 0 0 0
"1268" 2 21 1 0 1 0 1 0 0 92 0 1 0 0 0 1 99 99 0 0 0 0 0
"1269" 2 8 1 1 1 1 1 0 3 40 1 1 0 0 0 1 99 99 0 0 0 0 0
"1270" 2 11 1 1 1 0 2 0 2 31 1 0 1 0 1 2 99 1 1 1 1 1 1
"1271" 2 18 1 1 1 0 1 0 2 58 0 0 1 0 0 1 99 99 0 0 0 0 0
"1272" 2 26 0 0 1 0 1 0 0 39 0 0 1 0 0 1 99 1 1 0 0 0 0
"1273" 2 17 1 1 1 1 1 0 3 51 1 0 1 0 0 1 99 1 1 0 0 0 0
"1274" 2 26 1 0 1 1 3 0 0 27 1 0 0 0 0 6 99 0 0 1 1 0 0
"1275" 2 25 1 1 1 1 3 0 1 47 1 0 1 0 1 6 99 1 1 1 1 1 1
"1276" 2 4 1 0 1 0 1 0 0 21 0 1 0 0 0 1 99 99 0 0 0 0 0
"1277" 2 26 1 1 1 0 3 0 1 44 1 0 1 0 1 6 99 1 1 1 1 1 1
"1278" 2 15 1 1 1 0 1 0 2 18 0 0 0 0 0 1 99 99 0 0 0 0 0
"1279" 2 21 0 0 1 0 2 0 0 34 1 0 0 0 0 2 99 1 1 1 1 1 1
"1280" 2 13 0 0 1 0 3 0 0 44 0 0 1 0 1 6 99 0 0 1 1 0 0
"1281" 2 26 1 1 1 0 3 0 2 78 1 0 1 0 1 6 99 1 1 1 1 1 1
"1282" 2 12 1 1 1 0 1 0 1 35 0 0 0 0 0 1 99 1 1 0 0 0 0
"1283" 2 10 1 1 1 0 2 0 2 45 0 0 1 0 1 2 99 99 0 1 1 0 0
"1284" 2 9 0 0 1 1 1 0 0 41 1 0 1 0 1 1 99 99 0 0 0 0 0
"1285" 2 16 1 0 1 0 1 0 0 21 1 0 0 0 0 1 99 99 0 0 0 0 0
"1286" 2 27 1 0 1 1 3 0 0 83 1 1 0 0 1 6 99 1 1 1 1 1 1
"1287" 2 12 0 0 1 0 1 0 0 32 0 0 0 0 0 1 99 1 1 0 0 0 0
"1288" 2 17 1 1 1 1 3 0 1 44 1 1 0 0 0 6 99 0 0 1 1 0 0
"1289" 2 20 1 0 1 0 3 0 0 54 1 1 0 0 1 6 99 1 1 1 1 1 1
"1290" 2 10 1 1 1 0 3 0 1 32 1 0 1 0 0 6 99 1 1 1 1 1 1
"1291" 2 14 1 1 1 0 2 0 2 36 1 0 1 0 1 2 99 99 0 1 1 0 0
"1292" 2 26 1 1 1 0 2 0 1 77 1 0 1 0 0 2 99 99 0 1 1 0 0
"1293" 2 20 1 0 1 1 2 0 0 20 1 0 0 0 1 2 99 0 0 1 1 0 0
"1294" 2 29 1 1 1 0 1 0 2 32 1 1 0 0 1 1 99 0 0 0 0 0 0
"1295" 2 9 1 1 1 1 1 0 2 83 1 0 1 0 1 1 99 99 0 0 0 0 0
"1296" 2 22 0 0 1 0 2 0 0 48 1 0 0 0 1 2 99 0 0 1 1 0 0
"1297" 2 24 1 0 1 0 2 0 0 25 1 0 0 0 0 2 99 99 0 1 1 0 0
"1298" 2 13 1 1 1 0 1 0 3 30 1 0 0 0 0 1 99 99 0 0 0 0 0
"1299" 2 30 1 1 1 0 3 0 3 34 1 0 0 0 1 6 99 1 1 1 1 1 1
"1300" 2 30 1 1 1 1 3 1 3 46 1 1 0 0 1 6 99 0 0 1 1 0 0
"1301" 2 30 1 0 1 1 1 0 0 22 1 0 1 0 0 1 99 0 0 0 0 0 0
"1302" 2 21 0 0 1 0 1 0 0 43 1 0 0 0 0 1 99 0 0 0 0 0 0
"1303" 2 20 0 0 1 0 1 0 0 65 1 0 1 0 1 1 99 99 0 0 0 0 0
"1304" 2 22 1 1 1 0 2 0 1 66 1 0 1 0 1 2 99 99 0 1 1 0 0
"1305" 2 22 1 1 1 0 1 0 2 67 1 0 1 0 0 1 99 1 1 0 0 0 0
"1306" 2 26 1 1 1 0 2 0 2 61 1 0 1 0 0 2 99 99 0 1 1 0 0
"1307" 2 21 1 1 1 0 3 0 3 57 1 1 0 0 0 6 99 1 1 1 1 1 1
"1308" 2 2 1 1 1 0 1 0 1 22 0 1 0 0 0 1 99 99 0 0 0 0 0
"1309" 2 27 1 0 1 0 2 0 0 22 1 1 0 0 0 2 99 99 0 1 1 0 0
"1310" 2 13 1 0 1 0 1 0 0 55 0 0 1 0 1 1 99 99 0 0 0 0 0
"1311" 2 5 1 0 1 0 1 0 0 49 1 0 1 0 1 1 99 99 0 0 0 0 0
"1312" 2 18 1 0 1 0 3 0 0 65 1 0 1 0 1 6 99 1 1 1 1 1 1
"1313" 2 17 1 0 1 0 1 0 0 47 0 0 1 0 0 1 99 1 1 0 0 0 0
"1314" 2 27 0 0 1 0 2 0 0 43 0 1 0 0 1 2 99 1 1 1 1 1 1
"1315" 2 29 1 1 1 1 3 0 3 59 1 0 1 0 0 6 99 1 1 1 1 1 1
"1316" 2 27 1 1 1 0 2 0 3 39 0 1 0 0 1 2 99 0 0 1 1 0 0
"1317" 2 12 1 0 1 0 2 0 0 34 1 0 0 0 1 2 99 99 0 1 1 0 0
"1318" 2 20 1 1 1 1 3 0 2 78 1 0 1 0 1 6 99 1 1 1 1 1 1
"1319" 2 4 1 0 1 0 2 0 0 52 1 0 1 0 1 2 99 1 1 1 1 1 1
"1320" 2 17 1 0 1 0 2 0 0 44 1 0 1 0 1 2 99 1 1 1 1 1 1
"1321" 2 26 1 0 1 0 2 0 0 52 1 0 1 0 1 2 99 1 1 1 1 1 1
"1322" 2 17 1 0 1 0 2 0 0 30 1 1 0 0 0 2 99 1 1 1 1 1 1
"1323" 2 29 1 0 1 1 3 1 0 78 0 0 1 0 0 6 99 1 1 1 1 1 1
"1324" 2 12 1 1 1 0 1 0 2 44 1 1 0 0 0 1 99 1 1 0 0 0 0
"1325" 2 19 0 0 1 0 2 0 0 53 0 0 1 0 0 2 99 99 0 1 1 0 0
"1326" 2 6 1 1 1 0 2 0 2 91 1 1 0 0 0 2 99 1 1 1 1 1 1
"1327" 2 9 1 0 1 0 3 0 0 57 1 0 1 0 1 6 99 1 1 1 1 1 1
"1328" 2 26 0 0 1 0 3 0 0 58 0 0 1 0 0 6 99 1 1 1 1 1 1
"1329" 2 6 1 1 1 0 3 0 2 36 1 0 1 0 0 6 99 99 0 1 1 0 0
"1330" 2 22 1 0 1 0 1 0 0 26 0 0 0 0 0 1 99 99 0 0 0 0 0
"1331" 2 18 1 0 1 0 3 0 0 73 1 0 1 0 1 6 99 1 1 1 1 1 1
"1332" 2 18 1 0 1 0 3 0 0 49 1 0 1 0 1 6 99 99 0 1 1 0 0
"1333" 2 11 1 0 1 1 1 1 0 81 1 0 1 0 1 1 99 1 1 0 0 0 0
"1334" 2 29 1 0 1 0 2 0 0 67 1 0 1 0 1 2 99 99 0 1 1 0 0
"1335" 2 27 1 0 1 0 2 0 0 24 0 0 0 0 1 2 99 1 1 1 1 1 1
"1336" 2 26 1 0 1 1 1 0 0 45 1 0 1 0 1 1 99 1 1 0 0 0 0
"1337" 2 10 1 0 1 1 3 0 0 26 1 0 0 0 0 6 99 99 0 1 1 0 0
"1338" 2 30 1 1 1 0 1 0 3 21 1 0 0 0 0 1 99 1 1 0 0 0 0
"1339" 2 29 0 1 1 0 3 0 3 37 0 0 0 0 0 6 99 99 0 1 1 0 0
"1340" 2 16 1 1 1 0 2 0 2 37 1 0 0 0 0 2 99 0 0 1 1 0 0
"1341" 2 18 1 1 1 0 3 0 1 30 0 0 0 0 0 6 99 99 0 1 1 0 0
"1342" 2 18 1 0 1 0 2 0 0 26 1 0 1 0 0 2 99 1 1 1 1 1 1
"1343" 2 15 1 0 1 1 1 1 0 69 1 1 0 0 1 1 99 0 0 0 0 0 0
"1344" 2 26 0 0 1 0 1 0 0 48 1 0 1 0 1 1 99 1 1 0 0 0 0
"1345" 2 28 1 1 1 0 1 0 3 49 1 0 1 0 1 1 99 1 1 0 0 0 0
"1346" 2 24 1 1 1 0 3 0 2 50 1 0 1 0 1 6 99 99 0 1 1 0 0
"1347" 2 25 1 1 1 0 3 0 2 31 0 0 1 0 0 6 99 0 0 1 1 0 0
"1348" 2 15 1 0 1 0 3 0 0 37 0 0 1 0 1 6 99 99 0 1 1 0 0
"1349" 2 14 1 0 1 0 2 0 0 64 1 1 0 0 0 2 99 0 0 1 1 0 0
"1350" 2 27 0 0 1 0 3 0 0 38 1 1 0 0 0 6 99 1 1 1 1 1 1
"1351" 2 10 1 0 1 0 2 0 0 61 1 0 1 0 1 2 99 1 1 1 1 1 1
"1352" 2 3 1 0 1 0 1 0 0 26 1 1 0 0 0 1 99 0 0 0 0 0 0
"1353" 2 10 1 1 1 0 2 0 3 57 1 0 1 0 1 2 99 99 0 1 1 0 0
"1354" 2 6 1 1 1 0 1 0 3 27 1 1 0 0 0 1 99 99 0 0 0 0 0
"1355" 2 11 1 1 1 1 3 0 3 50 1 1 0 0 0 6 99 0 0 1 1 0 0
"1356" 2 22 1 0 1 0 1 0 0 50 1 0 1 0 0 1 99 0 0 0 0 0 0
"1357" 2 25 1 0 1 0 3 0 0 70 1 0 1 0 1 6 99 99 0 1 1 0 0
"1358" 2 10 0 0 1 0 3 0 0 40 0 1 0 0 0 6 99 99 0 1 1 0 0
"1359" 2 17 0 0 1 0 3 0 0 77 1 0 1 0 1 6 99 1 1 1 1 1 1
"1360" 2 13 1 1 1 0 1 0 2 33 1 1 0 0 0 1 99 99 0 0 0 0 0
"1361" 2 16 1 1 1 0 3 0 3 31 1 0 1 0 1 6 99 0 0 1 1 0 0
"1362" 2 26 1 0 1 0 1 0 0 38 1 1 0 0 0 1 99 99 0 0 0 0 0
"1363" 2 8 1 0 1 1 3 1 0 26 1 0 1 0 1 6 99 99 0 1 1 0 0
"1364" 2 12 1 1 1 0 1 0 3 33 1 0 0 0 0 1 99 1 1 0 0 0 0
"1365" 2 14 0 0 1 0 1 0 0 34 1 0 1 0 0 1 99 99 0 0 0 0 0
"1366" 2 4 1 0 1 0 2 0 0 72 1 0 1 0 0 2 99 99 0 1 1 0 0
"1367" 2 20 1 0 1 1 3 1 0 61 0 0 1 0 1 6 99 99 0 1 1 0 0
"1368" 2 18 1 0 1 0 2 0 0 53 1 0 1 0 1 2 99 1 1 1 1 1 1
"1369" 2 18 1 0 1 0 2 0 0 46 1 0 1 0 1 2 99 1 1 1 1 1 1
"1370" 2 20 1 0 1 0 1 0 0 82 1 0 1 0 0 1 99 99 0 0 0 0 0
"1371" 2 26 1 0 1 0 3 0 0 54 1 0 1 0 0 6 99 99 0 1 1 0 0
"1372" 2 5 1 0 1 0 3 0 0 52 1 0 0 0 0 6 99 99 0 1 1 0 0
"1373" 2 14 0 0 1 1 1 1 0 70 1 0 1 0 1 1 99 99 0 0 0 0 0
"1374" 2 4 1 0 1 0 3 0 0 52 1 0 1 0 1 6 99 99 0 1 1 0 0
"1375" 2 27 1 0 1 0 3 0 0 76 1 0 1 0 1 6 99 1 1 1 1 1 1
"1376" 2 15 1 0 1 0 3 0 0 32 1 0 0 0 0 6 99 99 0 1 1 0 0
"1377" 2 13 1 1 1 0 3 0 3 83 1 0 1 0 1 6 99 1 1 1 1 1 1
"1378" 2 17 1 1 1 0 2 0 2 73 1 0 1 0 0 2 99 1 1 1 1 1 1
"1379" 2 14 0 0 1 0 2 0 0 79 1 0 1 0 1 2 99 99 0 1 1 0 0
"1380" 2 17 1 1 1 1 2 0 3 50 0 0 1 0 1 2 99 99 0 1 1 0 0
"1381" 2 19 1 0 1 0 2 0 0 38 1 0 1 0 1 2 99 99 0 1 1 0 0
"1382" 2 11 1 1 1 0 2 0 1 75 1 1 0 0 1 2 99 99 0 1 1 0 0
"1383" 2 12 1 0 1 1 2 1 0 47 1 1 0 0 0 2 99 1 1 1 1 1 1
"1384" 2 17 1 1 1 0 3 0 2 82 1 0 1 0 1 6 99 99 0 1 1 0 0
"1385" 2 18 1 0 1 0 2 0 0 57 0 1 0 0 1 2 99 99 0 1 1 0 0
"1386" 2 27 0 0 1 1 1 0 0 79 0 0 1 0 0 1 99 1 1 0 0 0 0
"1387" 2 11 0 0 1 0 1 0 0 95 0 0 1 0 1 1 99 1 1 0 0 0 0
"1388" 2 18 1 1 1 0 2 0 3 59 1 0 1 0 1 2 99 1 1 1 1 1 1
"1389" 2 12 1 0 1 0 1 0 0 84 1 0 0 0 0 1 99 1 1 0 0 0 0
"1390" 2 17 0 0 1 0 1 0 0 73 1 0 1 0 1 1 99 1 1 0 0 0 0
"1391" 2 7 0 0 1 0 2 0 0 36 1 0 1 0 1 2 99 99 0 1 1 0 0
"1392" 2 10 0 0 1 1 2 0 0 46 0 0 1 0 1 2 99 99 0 1 1 0 0
"1393" 2 10 1 0 1 0 2 0 0 66 0 0 1 0 1 2 99 99 0 1 1 0 0
"1394" 2 17 1 0 1 1 1 1 0 71 1 0 1 0 1 1 99 0 0 0 0 0 0
"1395" 2 30 1 1 1 0 3 0 2 40 1 0 0 0 0 6 99 1 1 1 1 1 1
"1396" 2 12 1 0 1 0 2 0 0 30 0 1 0 0 0 2 99 99 0 1 1 0 0
"1397" 2 25 1 0 1 0 3 0 0 69 1 0 1 0 1 6 99 99 0 1 1 0 0
"1398" 2 8 1 0 1 0 3 0 0 55 1 0 1 0 1 6 99 1 1 1 1 1 1
"1399" 2 8 1 1 1 1 1 0 1 36 1 0 0 0 0 1 99 0 0 0 0 0 0
"1400" 2 6 1 1 1 1 1 1 2 62 0 0 0 0 0 1 99 99 0 0 0 0 0
"1401" 2 20 1 1 1 1 3 0 2 20 1 1 0 0 1 6 99 0 0 1 1 0 0
"1402" 2 13 1 0 1 0 1 0 0 59 0 0 1 0 0 1 99 99 0 0 0 0 0
"1403" 2 12 0 0 1 0 1 0 0 83 1 1 0 0 0 1 99 1 1 0 0 0 0
"1404" 2 14 1 0 1 0 2 0 0 63 0 0 1 0 1 2 99 99 0 1 1 0 0
"1405" 2 24 1 0 1 0 2 0 0 24 1 0 1 0 0 2 99 0 0 1 1 0 0
"1406" 2 8 1 1 1 0 2 0 2 20 1 0 1 0 1 2 99 1 1 1 1 1 1
"1407" 2 10 1 0 1 0 2 0 0 47 0 1 0 0 0 2 99 0 0 1 1 0 0
"1408" 2 7 1 0 1 0 2 0 0 34 1 0 1 0 0 2 99 0 0 1 1 0 0
"1409" 2 30 0 0 1 0 1 0 0 39 1 1 0 0 1 1 99 1 1 0 0 0 0
"1410" 2 10 1 1 1 0 3 0 3 30 0 0 1 0 1 6 99 99 0 1 1 0 0
"1411" 2 8 0 0 1 0 3 0 0 47 1 0 0 0 0 6 99 0 0 1 1 0 0
"1412" 2 19 0 0 1 0 2 0 0 87 1 0 1 0 1 2 99 99 0 1 1 0 0
"1413" 2 3 1 1 1 0 1 0 1 75 1 0 1 0 1 1 99 0 0 0 0 0 0
"1414" 2 15 1 0 1 0 3 0 0 84 1 0 1 0 0 6 99 1 1 1 1 1 1
"1415" 2 13 1 1 1 0 1 0 3 86 0 0 1 0 0 1 99 99 0 0 0 0 0
"1416" 2 6 1 0 1 0 1 0 0 45 1 0 1 0 1 1 99 99 0 0 0 0 0
"1417" 2 9 1 1 1 0 3 0 3 32 1 0 1 0 0 6 99 0 0 1 1 0 0
"1418" 2 12 0 0 1 1 3 0 0 51 1 0 0 0 1 6 99 1 1 1 1 1 1
"1419" 2 27 1 1 1 0 2 0 2 75 1 0 1 0 1 2 99 1 1 1 1 1 1
"1420" 2 14 1 1 1 0 3 0 1 35 0 0 1 0 1 6 99 99 0 1 1 0 0
"1421" 2 25 0 0 1 0 3 0 0 45 1 0 1 0 1 6 99 1 1 1 1 1 1
"1422" 2 27 1 1 1 0 1 0 2 61 1 1 0 0 0 1 99 1 1 0 0 0 0
"1423" 2 12 1 1 1 1 2 0 1 49 1 0 1 0 1 2 99 0 0 1 1 0 0
"1424" 2 14 1 0 1 0 3 0 0 40 1 0 1 0 0 6 99 1 1 1 1 1 1
"1425" 2 17 0 0 1 0 3 0 0 71 0 0 1 0 1 6 99 1 1 1 1 1 1
"1426" 2 8 1 1 1 0 3 0 3 41 1 0 1 0 1 6 99 1 1 1 1 1 1
"1427" 2 12 1 1 1 0 2 0 3 48 0 0 1 0 1 2 99 1 1 1 1 1 1
"1428" 2 14 1 0 1 0 2 0 0 72 1 0 1 0 1 2 99 99 0 1 1 0 0
"1429" 2 19 0 0 1 0 3 0 0 44 1 0 1 0 1 6 99 1 1 1 1 1 1
"1430" 2 26 0 0 1 0 3 0 0 33 1 0 0 0 1 6 99 1 1 1 1 1 1
"1431" 2 17 1 1 1 0 2 0 3 49 1 1 0 0 0 2 99 1 1 1 1 1 1
"1432" 2 8 1 1 1 0 1 0 3 52 1 0 0 0 1 1 99 99 0 0 0 0 0
"1433" 2 9 1 1 1 0 3 0 2 30 1 1 0 0 0 6 99 0 0 1 1 0 0
"1434" 2 12 1 0 1 0 2 0 0 22 0 1 0 0 0 2 99 99 0 1 1 0 0
"1435" 2 5 1 1 1 0 1 0 1 59 0 0 1 0 0 1 99 99 0 0 0 0 0
"1436" 2 28 1 0 1 1 1 0 0 50 1 0 1 0 1 1 99 1 1 0 0 0 0
"1437" 2 17 1 1 1 0 2 0 2 82 1 0 1 0 1 2 99 99 0 1 1 0 0
"1438" 2 9 1 0 1 1 1 0 0 41 0 0 1 0 1 1 99 1 1 0 0 0 0
"1439" 2 30 1 0 1 0 2 0 0 29 1 0 0 0 0 2 99 99 0 1 1 0 0
"1440" 2 29 1 1 1 0 1 0 2 27 1 0 0 0 0 1 99 99 0 0 0 0 0
"1441" 2 25 1 1 1 0 1 0 2 50 1 0 1 0 1 1 99 1 1 0 0 0 0
"1442" 2 25 0 0 1 0 3 0 0 36 0 0 0 0 0 6 99 99 0 1 1 0 0
"1443" 2 16 1 1 1 0 3 0 2 41 1 0 1 0 1 6 99 99 0 1 1 0 0
"1444" 2 14 0 0 1 1 3 0 0 51 1 0 1 0 1 6 99 99 0 1 1 0 0
"1445" 2 10 0 0 1 0 3 0 0 43 1 1 0 0 1 6 99 99 0 1 1 0 0
"1446" 2 17 1 0 1 1 1 0 0 80 0 0 1 0 0 1 99 0 0 0 0 0 0
"1447" 2 5 1 0 1 1 1 1 0 37 1 0 0 0 0 1 99 99 0 0 0 0 0
"1448" 2 18 1 0 1 0 2 0 0 60 0 0 1 0 1 2 99 99 0 1 1 0 0
"1449" 2 29 1 0 1 1 3 1 0 58 1 0 1 0 1 6 99 99 0 1 1 0 0
"1450" 2 11 1 1 1 0 1 0 2 37 1 0 1 0 0 1 99 0 0 0 0 0 0
"1451" 2 15 0 0 1 0 3 0 0 44 1 0 0 0 1 6 99 99 0 1 1 0 0
"1452" 2 22 0 0 1 1 1 0 0 35 1 1 0 0 0 1 99 99 0 0 0 0 0
"1453" 2 17 1 1 1 0 1 0 1 37 0 0 0 0 0 1 99 1 1 0 0 0 0
"1454" 2 30 1 0 1 0 1 0 0 55 1 0 1 0 0 1 99 99 0 0 0 0 0
"1455" 2 19 0 0 1 0 1 0 0 44 0 0 1 0 1 1 99 1 1 0 0 0 0
"1456" 2 12 1 0 1 1 2 1 0 67 0 0 1 0 1 2 99 99 0 1 1 0 0
"1457" 2 12 0 0 1 0 3 0 0 29 1 0 0 0 0 6 99 0 0 1 1 0 0
"1458" 2 12 1 0 1 1 1 0 0 76 1 0 1 0 1 1 99 99 0 0 0 0 0
"1459" 2 28 1 1 1 0 3 0 1 50 1 0 1 0 1 6 99 0 0 1 1 0 0
"1460" 2 25 1 0 1 0 2 0 0 60 1 0 1 0 1 2 99 1 1 1 1 1 1
"1461" 2 19 1 0 1 0 2 0 0 49 1 0 1 0 1 2 99 0 0 1 1 0 0
"1462" 2 11 1 0 1 0 3 0 0 76 1 0 1 0 1 6 99 1 1 1 1 1 1
"1463" 2 27 1 1 1 0 2 0 2 78 1 0 1 0 0 2 99 1 1 1 1 1 1
"1464" 2 18 0 0 1 0 2 0 0 71 1 0 1 0 1 2 99 1 1 1 1 1 1
"1465" 2 9 1 1 1 0 2 0 1 68 1 1 0 0 0 2 99 0 0 1 1 0 0
"1466" 2 13 0 0 1 1 3 0 0 49 0 1 0 0 0 6 99 1 1 1 1 1 1
"1467" 2 2 1 0 1 0 2 0 0 41 1 0 1 0 1 2 99 99 0 1 1 0 0
"1468" 2 4 1 1 1 0 2 0 3 46 1 0 1 0 1 2 99 1 1 1 1 1 1
"1469" 2 10 1 0 1 0 1 0 0 27 1 0 0 0 1 1 99 0 0 0 0 0 0
"1470" 2 19 0 0 1 0 1 0 0 39 1 0 1 0 1 1 99 99 0 0 0 0 0
"1471" 2 10 1 1 1 0 2 0 3 23 1 1 0 0 0 2 99 99 0 1 1 0 0
"1472" 2 6 1 1 1 0 3 0 2 74 1 0 0 0 1 6 99 99 0 1 1 0 0
"1473" 2 5 1 1 1 0 2 0 1 70 1 1 0 0 0 2 99 99 0 1 1 0 0
"1474" 2 8 1 0 1 0 2 0 0 60 0 0 1 0 0 2 99 99 0 1 1 0 0
"1475" 2 26 1 1 1 1 1 0 2 47 1 0 1 0 0 1 99 99 0 0 0 0 0
"1476" 2 20 1 1 1 0 1 0 3 54 1 0 1 0 1 1 99 99 0 0 0 0 0
"1477" 2 25 1 1 1 0 2 0 2 39 0 1 0 0 1 2 99 1 1 1 1 1 1
"1478" 2 12 1 0 1 0 2 0 0 43 1 0 1 0 1 2 99 1 1 1 1 1 1
"1479" 2 28 1 0 1 1 3 0 0 86 1 1 0 0 0 6 99 99 0 1 1 0 0
"1480" 2 3 1 1 1 0 1 0 2 40 0 1 0 0 0 1 99 1 1 0 0 0 0
"1481" 2 6 1 0 1 0 3 0 0 66 1 0 1 0 1 6 99 1 1 1 1 1 1
"1482" 2 12 0 0 1 0 1 0 0 74 1 0 1 0 1 1 99 1 1 0 0 0 0
"1483" 2 10 1 0 1 1 1 0 0 21 0 0 1 0 1 1 99 99 0 0 0 0 0
"1484" 2 21 1 1 1 0 2 0 3 64 1 0 1 0 1 2 99 1 1 1 1 1 1
"1485" 2 28 1 0 1 1 3 1 0 44 0 1 0 0 1 6 99 99 0 1 1 0 0
"1486" 2 20 1 0 1 0 2 0 0 31 1 0 1 0 1 2 99 99 0 1 1 0 0
"1487" 2 23 1 0 1 0 3 0 0 22 1 0 1 0 0 6 99 0 0 1 1 0 0
"1488" 2 24 1 0 1 0 2 0 0 45 1 1 0 0 0 2 99 99 0 1 1 0 0
"1489" 2 28 1 0 1 0 3 0 0 39 0 0 0 0 1 6 99 99 0 1 1 0 0
"1490" 2 16 1 0 1 0 3 0 0 43 1 0 0 0 0 6 99 99 0 1 1 0 0
"1491" 2 30 0 0 1 1 2 0 0 36 1 1 0 0 0 2 99 0 0 1 1 0 0
"1492" 2 20 1 0 1 1 1 0 0 56 1 0 1 0 1 1 99 1 1 0 0 0 0
"1493" 2 2 1 0 1 0 3 0 0 51 1 0 1 0 0 6 99 0 0 1 1 0 0
"1494" 2 6 1 1 1 0 3 0 3 40 1 0 1 0 1 6 99 1 1 1 1 1 1
"1495" 2 19 1 1 1 0 2 0 2 55 1 0 1 0 1 2 99 1 1 1 1 1 1
"1496" 2 17 1 1 1 1 2 0 3 43 1 0 1 0 1 2 99 1 1 1 1 1 1
"1497" 2 9 1 1 1 0 1 0 1 61 1 0 1 0 1 1 99 99 0 0 0 0 0
"1498" 2 23 1 1 1 0 1 0 2 57 0 1 0 0 0 1 99 1 1 0 0 0 0
"1499" 2 19 0 0 1 0 1 0 0 71 1 0 1 0 1 1 99 1 1 0 0 0 0
"1500" 2 4 0 0 1 0 3 0 0 47 1 1 0 0 0 6 99 0 0 1 1 0 0
"1501" 2 25 1 0 1 0 3 0 0 44 0 0 1 0 0 6 99 99 0 1 1 0 0
"1502" 2 26 1 0 1 1 3 1 0 59 1 0 1 0 1 6 99 99 0 1 1 0 0
"1503" 2 28 1 1 1 0 1 0 1 52 1 1 0 0 0 1 99 1 1 0 0 0 0
"1504" 2 11 0 0 1 0 1 0 0 54 0 0 1 0 0 1 99 1 1 0 0 0 0
"1505" 2 6 1 0 1 0 3 0 0 41 1 1 0 0 0 6 99 99 0 1 1 0 0
"1506" 2 18 1 1 1 0 1 0 3 49 1 0 1 0 1 1 99 0 0 0 0 0 0
"1507" 2 27 1 1 1 1 1 0 2 23 1 0 0 0 0 1 99 1 1 0 0 0 0
"1508" 2 22 1 0 1 0 1 0 0 25 1 0 0 0 1 1 99 99 0 0 0 0 0
"1509" 2 23 1 0 1 1 2 0 0 49 1 0 1 0 1 2 99 99 0 1 1 0 0
"1510" 2 11 1 0 1 0 1 0 0 82 1 1 0 0 0 1 99 0 0 0 0 0 0
"1511" 2 27 1 0 1 0 3 0 0 40 1 0 1 0 0 6 99 0 0 1 1 0 0
"1512" 2 19 1 1 1 0 3 0 3 42 1 0 0 0 1 6 99 99 0 1 1 0 0
